mol_id,molecule_filename,predicted_gap,homo_ev,lumo_ev,actual_gap_ev,status,prediction_error_ev
MOL_70481,gqd_70481.mol,1.159482657317077,-8.89525502,-8.61497378,0.28028124,SUCCESS,-0.879201417
MOL_32766,gqd_32766.mol,1.1595391425245394,-9.00159784,-8.48415117,0.51744667,SUCCESS,-0.642092473
MOL_87854,gqd_87854.mol,1.159599514127803,-9.1758996,-8.28971637,0.88618323,SUCCESS,-0.273416284
MOL_66027,gqd_66027.mol,1.159601714030616,-9.53266106,-7.91081111,1.62184996,SUCCESS,0.46224824596938396
MOL_16607,gqd_16607.mol,1.159601930916318,-9.27010393,-8.21656477,1.05353916,SUCCESS,-0.106062771
MOL_42226,gqd_42226.mol,1.1578686019230082,-8.9091355,-8.60604922,0.30308628,SUCCESS,-0.854782322
MOL_56523,gqd_56523.mol,1.1579403304328593,-9.13031043,-8.38890675,0.74140368,SUCCESS,-0.41653665
MOL_99862,gqd_99862.mol,1.1579452154567154,-9.16482976,-8.35745999,0.80736977,SUCCESS,-0.350575445
MOL_86863,gqd_86863.mol,1.1579882044179934,-9.24334,-8.23005002,1.01328998,SUCCESS,-0.144698224
MOL_18832,gqd_18832.mol,1.1579998937703824,-8.90422975,-8.569095,0.33513475,SUCCESS,-0.822865144
MOL_57653,gqd_57653.mol,1.1580912341495293,-9.30540918,-8.18470191,1.12070727,SUCCESS,-0.037383964
MOL_68469,gqd_68469.mol,1.158106904320098,-8.99543991,-8.50908318,0.48635673,SUCCESS,-0.671750174
MOL_93885,gqd_93885.mol,1.1581705769266124,-9.06483555,-8.41103584,0.65379971,SUCCESS,-0.504370867
MOL_38269,gqd_38269.mol,1.158178147082145,-9.0085568,-8.40845597,0.60010083,SUCCESS,-0.558077317
MOL_85076,gqd_85076.mol,1.1582290921453229,-8.85661373,-8.70528914,0.15132458,SUCCESS,-1.006904512
MOL_28545,gqd_28545.mol,1.1619493214949654,-9.32964492,-8.12465913,1.20498579,SUCCESS,0.043036469
MOL_51892,gqd_51892.mol,1.1620537824492512,-9.34365077,-8.11569868,1.22795209,SUCCESS,0.065898308
MOL_53459,gqd_53459.mol,1.1620983349966083,-9.40135628,-8.01766564,1.38369065,SUCCESS,0.2215923150033916
MOL_31332,gqd_31332.mol,1.1621376168591275,-9.08845048,-8.5040348,0.58441568,SUCCESS,-0.577721937
MOL_46989,gqd_46989.mol,1.162142113742315,-9.42587176,-8.01163239,1.41423937,SUCCESS,0.2520972562576851
MOL_14789,gqd_14789.mol,1.1621461146611796,-8.77197356,-8.71038925,0.06158431,SUCCESS,-1.100561805
MOL_98915,gqd_98915.mol,1.1621929524803751,-9.19000108,-8.2973194,0.89268168,SUCCESS,-0.269511272
MOL_02530,gqd_02530.mol,1.1622182234247385,-9.11721749,-8.37205985,0.74515764,SUCCESS,-0.417060583
MOL_54746,gqd_54746.mol,1.1622861748894755,-8.91830784,-8.69652513,0.22178271,SUCCESS,-0.940503465
MOL_45450,gqd_45450.mol,1.1623525911553485,-8.97835958,-8.46814069,0.51021889,SUCCESS,-0.652133701
MOL_26842,gqd_26842.mol,1.1657807079164588,-9.00709533,-8.51018491,0.49691042,SUCCESS,-0.668870288
MOL_14310,gqd_14310.mol,1.1660969109946406,-9.03707227,-8.50717799,0.52989428,SUCCESS,-0.636202631
MOL_33953,gqd_33953.mol,1.1662786479280245,-9.28358152,-8.1578132,1.12576832,SUCCESS,-0.040510328
MOL_35739,gqd_35739.mol,1.166384311653799,-9.00770345,-8.530121,0.47758245,SUCCESS,-0.688801862
MOL_95624,gqd_95624.mol,1.166482053737044,-9.28572071,-8.14549567,1.14022504,SUCCESS,-0.026257014
MOL_52548,gqd_52548.mol,1.1665044813106984,-9.10709784,-8.39677655,0.71032129,SUCCESS,-0.456183191
MOL_41019,gqd_41019.mol,1.1665360017691762,-9.44453573,-7.95283599,1.49169973,SUCCESS,0.32516372823082373
MOL_74206,gqd_74206.mol,1.1665758805875888,-9.23795228,-8.23163887,1.00631341,SUCCESS,-0.160262471
MOL_78531,gqd_78531.mol,1.166646494970237,-9.06143119,-8.42042438,0.64100681,SUCCESS,-0.525639685
MOL_27882,gqd_27882.mol,1.1666761753203605,-9.21176124,-8.27847567,0.93328557,SUCCESS,-0.233390605
MOL_62702,gqd_62702.mol,1.1605296611031692,-9.32023056,-8.23075902,1.08947154,SUCCESS,-0.071058121
MOL_76432,gqd_76432.mol,1.160589194977662,-9.28315361,-8.19800037,1.08515323,SUCCESS,-0.075435965
MOL_17178,gqd_17178.mol,1.160608233094759,-8.85423306,-8.73095218,0.12328088,SUCCESS,-1.037327353
MOL_75431,gqd_75431.mol,1.1606121083708625,-8.92210503,-8.64513746,0.27696757,SUCCESS,-0.883644538
MOL_39371,gqd_39371.mol,1.160626836370542,-9.20472374,-8.29349589,0.91122785,SUCCESS,-0.249398986
MOL_18379,gqd_18379.mol,1.160634142160674,-9.13614929,-8.43816107,0.69798822,SUCCESS,-0.462645922
MOL_84012,gqd_84012.mol,1.1606347573416824,-9.17218757,-8.33414294,0.83804464,SUCCESS,-0.322590117
MOL_50069,gqd_50069.mol,1.160794458829242,-9.21254462,-8.27348656,0.93905806,SUCCESS,-0.221736399
MOL_13650,gqd_13650.mol,1.160829160634681,-9.0490521,-8.52809828,0.52095382,SUCCESS,-0.639875341
MOL_49346,gqd_49346.mol,1.1609024220498383,-9.04737139,-8.53111773,0.51625366,SUCCESS,-0.644648762
MOL_32938,gqd_32938.mol,1.1636546389601905,-9.32186763,-8.19506448,1.12680315,SUCCESS,-0.036851489
MOL_33948,gqd_33948.mol,1.1636603620468835,-8.88408041,-8.69690935,0.18717106,SUCCESS,-0.976489302
MOL_30027,gqd_30027.mol,1.163666395094712,-8.88179461,-8.59960357,0.28219104,SUCCESS,-0.881475355
MOL_92408,gqd_92408.mol,1.163814533,-9.24183439,-8.24302512,0.99880928,SUCCESS,-0.165005253
MOL_33056,gqd_33056.mol,1.1639076109969135,-8.81807347,-8.70960753,0.10846593,SUCCESS,-1.055441681
MOL_86275,gqd_86275.mol,1.1639173527575737,-8.85900326,-8.64226832,0.21673494,SUCCESS,-0.947182413
MOL_96669,gqd_96669.mol,1.1639264166505332,-9.34220462,-8.16706873,1.17513589,SUCCESS,0.011209473349466759
MOL_56322,gqd_56322.mol,1.163951270063114,-9.20318414,-8.21028515,0.99289899,SUCCESS,-0.17105228
MOL_19822,gqd_19822.mol,1.1639953481839895,-9.48505631,-7.9821088,1.50294752,SUCCESS,0.33895217181601045
MOL_92401,gqd_92401.mol,1.1640478394714802,-9.15043451,-8.30560524,0.84482927,SUCCESS,-0.319218569
MOL_34407,gqd_34407.mol,1.1558283455799458,-9.05137807,-8.48245791,0.56892016,SUCCESS,-0.586908186
MOL_61352,gqd_61352.mol,1.1558924217821525,-9.3743349,-8.00674945,1.36758545,SUCCESS,0.21169302821784752
MOL_78621,gqd_78621.mol,1.1559056574003357,-8.96906094,-8.5413203,0.42774064,SUCCESS,-0.728165017
MOL_81852,gqd_81852.mol,1.155974744810853,-9.09404118,-8.39053503,0.70350615,SUCCESS,-0.452468595
MOL_12024,gqd_12024.mol,1.1560344608567794,-9.00986511,-8.43985357,0.57001154,SUCCESS,-0.586022921
MOL_95994,gqd_95994.mol,1.156056628334563,-9.12641984,-8.41170288,0.71471697,SUCCESS,-0.441339658
MOL_60351,gqd_60351.mol,1.1560637116226042,-8.81516557,-8.67924661,0.13591896,SUCCESS,-1.020144752
MOL_90521,gqd_90521.mol,1.1561428311015425,-8.85456748,-8.65401698,0.20055051,SUCCESS,-0.955592321
MOL_91650,gqd_91650.mol,1.1561461648985694,-9.01011641,-8.52074541,0.489371,SUCCESS,-0.666775165
MOL_89190,gqd_89190.mol,1.1562551436260633,-9.02941591,-8.53180055,0.49761536,SUCCESS,-0.658639784
MOL_18953,gqd_18953.mol,1.1583137447753418,-8.86099981,-8.68517371,0.1758261,SUCCESS,-0.982487645
MOL_02314,gqd_02314.mol,1.1583359056265246,-9.20656804,-8.29786188,0.90870616,SUCCESS,-0.249629746
MOL_29287,gqd_29287.mol,1.1583710772554925,-9.12847096,-8.35777618,0.77069478,SUCCESS,-0.387676297
MOL_35576,gqd_35576.mol,1.1584131183476127,-8.94649393,-8.61151305,0.33498088,SUCCESS,-0.823432238
MOL_07168,gqd_07168.mol,1.158416028194672,-8.96146058,-8.5454203,0.41604028,SUCCESS,-0.742375748
MOL_65529,gqd_65529.mol,1.1585702422822977,-9.08236554,-8.38360935,0.69875619,SUCCESS,-0.459814052
MOL_71752,gqd_71752.mol,1.1585948319624648,-8.92291182,-8.55913351,0.36377832,SUCCESS,-0.794816512
MOL_40258,gqd_40258.mol,1.1586020309027196,-8.8846747,-8.68879491,0.19587979,SUCCESS,-0.962722241
MOL_55580,gqd_55580.mol,1.158612684848762,-9.15254275,-8.28351036,0.86903239,SUCCESS,-0.289580295
MOL_46231,gqd_46231.mol,1.1586139252517582,-9.3006041,-8.18033896,1.12026514,SUCCESS,-0.038348785
MOL_96451,gqd_96451.mol,1.161712080132053,-9.28965938,-8.1801033,1.10955608,SUCCESS,-0.052156
MOL_16511,gqd_16511.mol,1.1617204326532424,-9.39826679,-8.01440493,1.38386186,SUCCESS,0.22214142734675768
MOL_31339,gqd_31339.mol,1.1617799286346415,-9.24054714,-8.26544658,0.97510055,SUCCESS,-0.186679379
MOL_29467,gqd_29467.mol,1.1618437997475664,-8.85946244,-8.67902531,0.18043713,SUCCESS,-0.98140667
MOL_53520,gqd_53520.mol,1.161859121582572,-9.42715678,-7.99620773,1.43094905,SUCCESS,0.26908992841742796
MOL_26991,gqd_26991.mol,1.1618630240174637,-9.01899296,-8.46973655,0.54925641,SUCCESS,-0.612606614
MOL_51877,gqd_51877.mol,1.1618822314805095,-9.20575225,-8.37954197,0.82621027,SUCCESS,-0.335671961
MOL_01629,gqd_01629.mol,1.1619061058627858,-9.20474934,-8.21085586,0.99389348,SUCCESS,-0.168012626
MOL_82274,gqd_82274.mol,1.1619247501166323,-9.27374381,-8.23511855,1.03862526,SUCCESS,-0.12329949
MOL_32380,gqd_32380.mol,1.1619326808013173,-9.05147017,-8.49505066,0.55641951,SUCCESS,-0.605513171
MOL_39336,gqd_39336.mol,1.1648469207694454,-9.16530481,-8.38944257,0.77586225,SUCCESS,-0.388984671
MOL_48909,gqd_48909.mol,1.1648929879099683,-9.05502441,-8.45798326,0.59704115,SUCCESS,-0.567851838
MOL_21864,gqd_21864.mol,1.164906986219144,-9.22710193,-8.17482961,1.05227232,SUCCESS,-0.112634666
MOL_85358,gqd_85358.mol,1.1649283488210704,-9.28634993,-8.19131636,1.09503357,SUCCESS,-0.069894779
MOL_22644,gqd_22644.mol,1.1649838299844557,-9.16273284,-8.35329603,0.8094368,SUCCESS,-0.35554703
MOL_34391,gqd_34391.mol,1.165088388232683,-9.13952116,-8.32729382,0.81222734,SUCCESS,-0.352861048
MOL_26445,gqd_26445.mol,1.1651638364935388,-9.35594335,-8.11597381,1.23996954,SUCCESS,0.074805704
MOL_74870,gqd_74870.mol,1.1652491220216128,-8.85646104,-8.73590287,0.12055817,SUCCESS,-1.044690952
MOL_42614,gqd_42614.mol,1.1652499081155496,-9.10830689,-8.34686683,0.76144006,SUCCESS,-0.403809848
MOL_55378,gqd_55378.mol,1.165285303906894,-9.1047176,-8.43176835,0.67294924,SUCCESS,-0.492336064
MOL_24130,gqd_24130.mol,1.162867435626796,-9.35980155,-8.1317519,1.22804965,SUCCESS,0.065182214
MOL_16509,gqd_16509.mol,1.1628777649917004,-9.11750997,-8.39893653,0.71857344,SUCCESS,-0.444304325
MOL_58632,gqd_58632.mol,1.162916313109276,-9.22934393,-8.28120793,0.948136,SUCCESS,-0.214780313
MOL_85921,gqd_85921.mol,1.1629623550714003,-9.01858293,-8.48159394,0.53698899,SUCCESS,-0.625973365
MOL_89056,gqd_89056.mol,1.1630042403771614,-8.92410411,-8.64093508,0.28316903,SUCCESS,-0.87983521
MOL_87966,gqd_87966.mol,1.1630184727026944,-9.28275275,-8.24974659,1.03300616,SUCCESS,-0.130012313
MOL_69749,gqd_69749.mol,1.1630492229132454,-9.36540559,-8.06210394,1.30330165,SUCCESS,0.14025242708675467
MOL_34231,gqd_34231.mol,1.1630764990038007,-9.26835542,-8.15554032,1.1128151,SUCCESS,-0.050261399
MOL_76299,gqd_76299.mol,1.163146115867892,-8.91873331,-8.61285981,0.3058735,SUCCESS,-0.857272616
MOL_49608,gqd_49608.mol,1.1631776835590968,-8.99435934,-8.58135959,0.41299975,SUCCESS,-0.750177934
MOL_88160,gqd_88160.mol,1.1694051691714582,-9.11371608,-8.44093555,0.67278052,SUCCESS,-0.496624649
MOL_97713,gqd_97713.mol,1.1694546355271875,-9.27220776,-8.12810377,1.144104,SUCCESS,-0.025350636
MOL_34456,gqd_34456.mol,1.169574869366705,-9.23554379,-8.210469,1.02507479,SUCCESS,-0.144500079
MOL_92698,gqd_92698.mol,1.16966298,-9.39896103,-8.12942344,1.26953759,SUCCESS,0.09987461
MOL_51296,gqd_51296.mol,1.1697929847895336,-9.06994495,-8.4648581,0.60508685,SUCCESS,-0.564706135
MOL_32053,gqd_32053.mol,1.1698687291081835,-9.45765557,-7.95789933,1.49975624,SUCCESS,0.32988751089181645
MOL_70994,gqd_70994.mol,1.1698883215773297,-9.40756732,-8.04452908,1.36303824,SUCCESS,0.19314991842267037
MOL_43214,gqd_43214.mol,1.1699121130101555,-9.18844147,-8.34951576,0.83892571,SUCCESS,-0.330986403
MOL_51715,gqd_51715.mol,1.1699902996301186,-9.25942918,-8.11393097,1.14549821,SUCCESS,-0.02449209
MOL_05763,gqd_05763.mol,1.170050575676231,-9.23547685,-8.2827004,0.95277645,SUCCESS,-0.217274126
MOL_15115,gqd_15115.mol,1.170092053282548,-9.2265763,-8.28471842,0.94185788,SUCCESS,-0.228234173
MOL_53636,gqd_53636.mol,1.170100549578038,-9.10967286,-8.4163325,0.69334037,SUCCESS,-0.47676018
MOL_81535,gqd_81535.mol,1.170101804797088,-9.22957359,-8.29649998,0.93307361,SUCCESS,-0.237028195
MOL_99330,gqd_99330.mol,1.170104056986335,-9.39262503,-8.15415743,1.2384676,SUCCESS,0.068363543
MOL_44728,gqd_44728.mol,1.1701160297749649,-9.21594996,-8.34639573,0.86955423,SUCCESS,-0.3005618
MOL_47617,gqd_47617.mol,1.170179642753441,-8.79472549,-8.73667815,0.05804734,SUCCESS,-1.112132303
MOL_77504,gqd_77504.mol,1.1701807025922786,-9.35313233,-8.15937438,1.19375795,SUCCESS,0.023577247
MOL_51237,gqd_51237.mol,1.1701971938237397,-9.19749688,-8.22216134,0.97533554,SUCCESS,-0.194861654
MOL_44091,gqd_44091.mol,1.1702183555855747,-9.23491739,-8.28621208,0.94870532,SUCCESS,-0.221513036
MOL_21619,gqd_21619.mol,1.1702320254579317,-9.24831832,-8.28116663,0.96715169,SUCCESS,-0.203080335
MOL_20095,gqd_20095.mol,1.1672561715504557,-8.84714739,-8.55323568,0.29391171,SUCCESS,-0.873344462
MOL_18419,gqd_18419.mol,1.1672642073449906,-9.33088024,-8.11775408,1.21312616,SUCCESS,0.045861952655009475
MOL_00419,gqd_00419.mol,1.1672768442564925,-9.34526996,-8.06437044,1.28089952,SUCCESS,0.11362267574350748
MOL_92575,gqd_92575.mol,1.1673216831769972,-9.21890446,-8.28587053,0.93303393,SUCCESS,-0.234287753
MOL_83926,gqd_83926.mol,1.1674316930765314,-9.32930866,-8.08032282,1.24898584,SUCCESS,0.081554147
MOL_12466,gqd_12466.mol,1.167444471,-8.8470759,-8.7155483,0.1315276,SUCCESS,-1.035916871
MOL_94689,gqd_94689.mol,1.1675217173444448,-8.906029,-8.59771607,0.30831293,SUCCESS,-0.859208787
MOL_33193,gqd_33193.mol,1.1677344321187706,-9.53129082,-7.9472416,1.58404923,SUCCESS,0.4163147978812294
MOL_60454,gqd_60454.mol,1.1677579934817763,-9.25606373,-8.23153585,1.02452789,SUCCESS,-0.143230103
MOL_54136,gqd_54136.mol,1.167952013481925,-9.3435505,-8.0426824,1.3008681,SUCCESS,0.13291608651807496
MOL_48577,gqd_48577.mol,1.1596494843374294,-8.97230686,-8.58345772,0.38884914,SUCCESS,-0.770800344
MOL_90286,gqd_90286.mol,1.1596555901328878,-9.20612928,-8.24619012,0.95993917,SUCCESS,-0.19971642
MOL_53645,gqd_53645.mol,1.159673477395439,-9.42077544,-7.99551467,1.42526077,SUCCESS,0.26558729260456104
MOL_06107,gqd_06107.mol,1.159714837121934,-9.40845393,-8.11759768,1.29085625,SUCCESS,0.13114141287806613
MOL_15311,gqd_15311.mol,1.1598119290325084,-9.02133321,-8.425217,0.59611622,SUCCESS,-0.563695709
MOL_61975,gqd_61975.mol,1.1598826103101874,-9.10577437,-8.40367939,0.70209499,SUCCESS,-0.45778762
MOL_43516,gqd_43516.mol,1.1599049986674943,-9.38410286,-8.10888517,1.27521769,SUCCESS,0.11531269133250577
MOL_93084,gqd_93084.mol,1.160019555147075,-9.10218023,-8.42309363,0.6790866,SUCCESS,-0.480932955
MOL_10222,gqd_10222.mol,1.1600644154890347,-8.76112138,-8.73576212,0.02535927,SUCCESS,-1.134705145
MOL_01243,gqd_01243.mol,1.1600794337656697,-8.79617859,-8.73021865,0.06595994,SUCCESS,-1.094119494
MOL_95767,gqd_95767.mol,1.163257474792294,-9.30132699,-8.16000556,1.14132143,SUCCESS,-0.021936045
MOL_16573,gqd_16573.mol,1.1634101449591356,-9.18809657,-8.28562218,0.90247439,SUCCESS,-0.260935755
MOL_33476,gqd_33476.mol,1.1634506926659456,-9.13736642,-8.32320325,0.81416317,SUCCESS,-0.349287523
MOL_18804,gqd_18804.mol,1.163453953322265,-8.90340043,-8.57633092,0.32706951,SUCCESS,-0.836384443
MOL_26369,gqd_26369.mol,1.163483936158995,-9.09067373,-8.37464061,0.71603312,SUCCESS,-0.447450816
MOL_90813,gqd_90813.mol,1.1634915144734423,-9.51040644,-7.96638171,1.54402473,SUCCESS,0.3805332155265577
MOL_87893,gqd_87893.mol,1.1635082285314966,-8.90068806,-8.55260976,0.3480783,SUCCESS,-0.815429929
MOL_49236,gqd_49236.mol,1.1635239379267917,-9.13874074,-8.34448025,0.79426049,SUCCESS,-0.369263448
MOL_00963,gqd_00963.mol,1.1636127524926032,-8.79760705,-8.71232354,0.08528352,SUCCESS,-1.078329232
MOL_29233,gqd_29233.mol,1.163642421990258,-9.08157841,-8.34103061,0.7405478,SUCCESS,-0.423094622
MOL_96511,gqd_96511.mol,1.1623747801529976,-9.30352909,-8.16360422,1.13992487,SUCCESS,-0.02244991
MOL_17792,gqd_17792.mol,1.162400314162513,-8.93179392,-8.58130546,0.35048846,SUCCESS,-0.811911854
MOL_80667,gqd_80667.mol,1.1624930119204426,-9.22097548,-8.18866741,1.03230806,SUCCESS,-0.130184952
MOL_39761,gqd_39761.mol,1.1625695974420538,-9.10996781,-8.39289657,0.71707124,SUCCESS,-0.445498357
MOL_09110,gqd_09110.mol,1.1626671194200806,-9.13810386,-8.37350127,0.76460259,SUCCESS,-0.398064529
MOL_99303,gqd_99303.mol,1.1626877800568245,-9.11050078,-8.43273999,0.67776079,SUCCESS,-0.48492699
MOL_34588,gqd_34588.mol,1.1627180545753315,-9.07007592,-8.41050729,0.65956863,SUCCESS,-0.503149425
MOL_93126,gqd_93126.mol,1.162738318261905,-9.19740179,-8.34404444,0.85335736,SUCCESS,-0.309380958
MOL_78603,gqd_78603.mol,1.1627663985314909,-9.28598726,-8.19890537,1.08708189,SUCCESS,-0.075684509
MOL_37385,gqd_37385.mol,1.1627811279571725,-8.99040624,-8.63013165,0.36027459,SUCCESS,-0.802506538
MOL_71670,gqd_71670.mol,1.164049963,-9.50027524,-7.96339189,1.53688335,SUCCESS,0.3728333870679401
MOL_09096,gqd_09096.mol,1.1640737780266273,-9.26774453,-8.19973287,1.06801166,SUCCESS,-0.096062118
MOL_60894,gqd_60894.mol,1.164132621851781,-8.99562468,-8.52985882,0.46576586,SUCCESS,-0.698366762
MOL_64768,gqd_64768.mol,1.1641989512093844,-9.36989646,-8.05067929,1.31921716,SUCCESS,0.15501820879061556
MOL_67322,gqd_67322.mol,1.1642943506691978,-9.31852619,-8.18062524,1.13790095,SUCCESS,-0.026393401
MOL_64032,gqd_64032.mol,1.1645909012451812,-9.04848392,-8.43254864,0.61593528,SUCCESS,-0.548655621
MOL_16457,gqd_16457.mol,1.1646194741141946,-8.96950191,-8.52640739,0.44309452,SUCCESS,-0.721524954
MOL_23722,gqd_23722.mol,1.1647835618146518,-9.11303653,-8.40799618,0.70504035,SUCCESS,-0.459743212
MOL_49444,gqd_49444.mol,1.1648332089672908,-9.14092431,-8.28966789,0.85125642,SUCCESS,-0.313576789
MOL_74274,gqd_74274.mol,1.1648423071762803,-9.2229439,-8.28227431,0.94066959,SUCCESS,-0.224172717
MOL_85552,gqd_85552.mol,1.1614306655380162,-9.26945805,-8.21610691,1.05335114,SUCCESS,-0.108079526
MOL_40759,gqd_40759.mol,1.1614348648359114,-9.15133606,-8.38273402,0.76860204,SUCCESS,-0.392832825
MOL_60086,gqd_60086.mol,1.161507998970457,-9.25460989,-8.2549023,0.99970759,SUCCESS,-0.161800409
MOL_01552,gqd_01552.mol,1.1615258939822426,-8.86200655,-8.60840986,0.25359669,SUCCESS,-0.907929204
MOL_76939,gqd_76939.mol,1.1615342150945906,-9.34662013,-8.16934647,1.17727366,SUCCESS,0.015739445
MOL_49650,gqd_49650.mol,1.1615373725080496,-8.96044303,-8.48456987,0.47587316,SUCCESS,-0.685664213
MOL_40726,gqd_40726.mol,1.1615853366331734,-8.87942019,-8.70104635,0.17837384,SUCCESS,-0.983211497
MOL_25128,gqd_25128.mol,1.1615981628232468,-9.08414574,-8.39365844,0.6904873,SUCCESS,-0.471110863
MOL_53274,gqd_53274.mol,1.1616042187147757,-9.16950979,-8.30652095,0.86298884,SUCCESS,-0.298615379
MOL_35448,gqd_35448.mol,1.1616848042242915,-8.82362866,-8.73028517,0.09334349,SUCCESS,-1.068341314
MOL_56816,gqd_56816.mol,1.165288667735758,-9.04277081,-8.42812693,0.61464388,SUCCESS,-0.550644788
MOL_38870,gqd_38870.mol,1.1653354621243814,-9.26847546,-8.25531071,1.01316475,SUCCESS,-0.152170712
MOL_38540,gqd_38540.mol,1.1653471692798232,-9.20282536,-8.33680682,0.86601854,SUCCESS,-0.299328629
MOL_66981,gqd_66981.mol,1.1653599342446783,-9.0735619,-8.47954675,0.59401514,SUCCESS,-0.571344794
MOL_42864,gqd_42864.mol,1.1653924873127808,-9.17169511,-8.36199887,0.80969624,SUCCESS,-0.355696247
MOL_48691,gqd_48691.mol,1.1655006706925168,-8.83446508,-8.64321648,0.19124861,SUCCESS,-0.974252061
MOL_85207,gqd_85207.mol,1.1655782876490877,-9.27388072,-8.22664906,1.04723166,SUCCESS,-0.118346628
MOL_45791,gqd_45791.mol,1.1656125690238404,-9.35534217,-8.10794495,1.24739723,SUCCESS,0.081784661
MOL_58108,gqd_58108.mol,1.165705336002037,-9.37197476,-8.09885736,1.27311741,SUCCESS,0.10741207399796293
MOL_81320,gqd_81320.mol,1.165732717529292,-8.85643443,-8.63663371,0.21980072,SUCCESS,-0.945931998
MOL_17273,gqd_17273.mol,1.168506364871324,-8.88730769,-8.63603996,0.25126773,SUCCESS,-0.917238635
MOL_99780,gqd_99780.mol,1.1687123520560794,-9.43237383,-7.92962095,1.50275288,SUCCESS,0.3340405279439207
MOL_63245,gqd_63245.mol,1.1687232012124018,-8.99923611,-8.48409896,0.51513715,SUCCESS,-0.653586051
MOL_27464,gqd_27464.mol,1.168768467,-9.09134643,-8.36260189,0.72874454,SUCCESS,-0.440023927
MOL_56462,gqd_56462.mol,1.1688280434858378,-9.12998729,-8.42577072,0.70421657,SUCCESS,-0.464611473
MOL_80777,gqd_80777.mol,1.1690410653512813,-9.14677436,-8.35514677,0.79162759,SUCCESS,-0.377413475
MOL_50292,gqd_50292.mol,1.1692386892165068,-9.23279591,-8.23732636,0.99546955,SUCCESS,-0.173769139
MOL_09488,gqd_09488.mol,1.1692727201224218,-9.08344561,-8.42926698,0.65417863,SUCCESS,-0.51509409
MOL_56521,gqd_56521.mol,1.1692766246047297,-9.05535912,-8.4081704,0.64718872,SUCCESS,-0.522087905
MOL_67532,gqd_67532.mol,1.169319099,-8.99877235,-8.45343339,0.54533896,SUCCESS,-0.623980139
MOL_85542,gqd_85542.mol,1.167985457708834,-8.75679367,-8.68839321,0.06840046,SUCCESS,-1.099584998
MOL_25721,gqd_25721.mol,1.1680432848278637,-9.20356245,-8.28713388,0.91642857,SUCCESS,-0.251614715
MOL_68012,gqd_68012.mol,1.168107116469444,-8.99774758,-8.48843577,0.50931181,SUCCESS,-0.658795306
MOL_21235,gqd_21235.mol,1.1681935215144468,-9.24388091,-8.29272037,0.95116055,SUCCESS,-0.217032972
MOL_55849,gqd_55849.mol,1.1682094532132747,-9.20705699,-8.29863168,0.90842532,SUCCESS,-0.259784133
MOL_38936,gqd_38936.mol,1.1682275166319478,-9.23936534,-8.2215727,1.01779264,SUCCESS,-0.150434877
MOL_28612,gqd_28612.mol,1.1683474242962102,-9.09694246,-8.49005566,0.60688679,SUCCESS,-0.561460634
MOL_41637,gqd_41637.mol,1.168378987305643,-9.49951254,-7.9647231,1.53478944,SUCCESS,0.366410453
MOL_30303,gqd_30303.mol,1.1683854550368742,-9.41024665,-8.06485581,1.34539083,SUCCESS,0.17700537496312574
MOL_45997,gqd_45997.mol,1.168469879400045,-9.27294676,-8.19216015,1.08078661,SUCCESS,-0.087683269
MOL_13042,gqd_13042.mol,1.173774401820588,-9.29112801,-8.18150715,1.10962086,SUCCESS,-0.064153542
MOL_46251,gqd_46251.mol,1.173852227062275,-8.97230723,-8.50624996,0.46605727,SUCCESS,-0.707794957
MOL_55159,gqd_55159.mol,1.173870138687272,-9.36160562,-8.15798729,1.20361833,SUCCESS,0.029748191
MOL_28646,gqd_28646.mol,1.1738980117785505,-9.22522312,-8.29835506,0.92686806,SUCCESS,-0.247029952
MOL_76089,gqd_76089.mol,1.173947892306705,-9.36322458,-8.17597723,1.18724735,SUCCESS,0.013299457693294992
MOL_32688,gqd_32688.mol,1.1740398501810203,-8.9005086,-8.6115301,0.2889785,SUCCESS,-0.88506135
MOL_67879,gqd_67879.mol,1.1740746779537412,-9.40323001,-8.01404044,1.38918957,SUCCESS,0.2151148920462589
MOL_62882,gqd_62882.mol,1.1740747136283538,-9.18151861,-8.33946637,0.84205224,SUCCESS,-0.332022474
MOL_43282,gqd_43282.mol,1.174101106,-9.35333141,-8.17714732,1.17618409,SUCCESS,0.002082984
MOL_59448,gqd_59448.mol,1.174107496637085,-9.21534367,-8.28339276,0.93195091,SUCCESS,-0.242156587
MOL_63987,gqd_63987.mol,1.170232424778756,-9.17828947,-8.33811863,0.84017084,SUCCESS,-0.330061585
MOL_30510,gqd_30510.mol,1.1703120533972224,-9.2011624,-8.32556672,0.87559568,SUCCESS,-0.294716373
MOL_68238,gqd_68238.mol,1.1703756187623224,-8.99077259,-8.606704,0.38406859,SUCCESS,-0.786307029
MOL_23948,gqd_23948.mol,1.1703923804656642,-9.35908188,-8.06415091,1.29493096,SUCCESS,0.12453857953433589
MOL_54042,gqd_54042.mol,1.170418396,-9.44760448,-8.06470646,1.38289802,SUCCESS,0.21247962373385998
MOL_12678,gqd_12678.mol,1.170426427333484,-9.06684688,-8.46164976,0.60519711,SUCCESS,-0.565229317
MOL_33098,gqd_33098.mol,1.1704727155360155,-9.02329721,-8.39355041,0.62974679,SUCCESS,-0.540725926
MOL_96295,gqd_96295.mol,1.1705317111501363,-9.02622965,-8.56099958,0.46523007,SUCCESS,-0.705301641
